"","Species","Year","Station","Abundance","GV_fraction"
"2038","BUSH",2021,"SP 6",1.25,0.738434180617332
"2039","BUSH",2015,"SP 7",0.142857143,0.490510530769825
"2040","BUSH",2016,"SP 7",1.777777778,0.513803558424115
"2041","BUSH",2017,"SP 7",0.9,0.640396930277348
"2042","BUSH",2018,"SP 7",1.111111111,0.658727157860994
"2043","BUSH",2019,"SP 7",1.111111111,0.739853009581566
"2044","BUSH",2020,"SP 7",2.333333333,0.712478503584862
"2045","BUSH",2021,"SP 7",1.25,0.713356487452984
"2046","BUSH",2015,"SP 8",0.142857143,0.707164987921715
"2047","BUSH",2016,"SP 8",0,0.710060365498066
"2048","BUSH",2017,"SP 8",0.5,0.742030665278435
"2049","BUSH",2018,"SP 8",0.777777778,0.727503538131714
"2050","BUSH",2019,"SP 8",0.777777778,0.781970836222172
"2051","BUSH",2020,"SP 8",0.833333333,0.756691783666611
"2052","BUSH",2021,"SP 8",1,0.771726012229919
"2053","BUSH",2015,"SP 9",0.714285714,0.78377710448371
"2054","BUSH",2016,"SP 9",0.444444444,0.792719211843279
"2055","BUSH",2017,"SP 9",0.7,0.73782800965839
"2056","BUSH",2018,"SP 9",1.888888889,0.752988013956282
"2057","BUSH",2019,"SP 9",0.111111111,0.776026301913791
"2058","BUSH",2020,"SP 9",4.166666667,0.702005194293128
"2059","BUSH",2021,"SP 9",1,0.731228801939223
"2060","BUSH",2015,"SP10",0.714285714,0.720831116040548
"2061","BUSH",2016,"SP10",0.444444444,0.534143918090396
"2062","BUSH",2017,"SP10",1,0.337841095195876
"2063","BUSH",2018,"SP10",0.444444444,0.541593697335985
"2064","BUSH",2019,"SP10",1.666666667,0.569191012117598
"2065","BUSH",2020,"SP10",1.833333333,0.684001869625515
"2066","BUSH",2021,"SP10",0.5,0.760730882485708
"2067","BUSH",2015,"SP11",0,0.300059428438544
"2068","BUSH",2016,"SP11",0.555555556,0.184461863711476
"2069","BUSH",2017,"SP11",0.9,0.311431018635631
"2070","BUSH",2018,"SP11",0,0.257720094174147
"2071","BUSH",2019,"SP11",1.888888889,0.402044281363487
"2072","BUSH",2020,"SP11",2.666666667,0.509907905012369
"2073","BUSH",2021,"SP11",3,0.472394000738859
"2074","BUSH",2015,"SP12",2,0.681866355240345
"2075","BUSH",2016,"SP12",0.222222222,0.632890079170465
"2076","BUSH",2017,"SP12",0.5,0.588656831532717
"2077","BUSH",2018,"SP12",0.222222222,0.427756233140826
"2078","BUSH",2019,"SP12",1.222222222,0.541210561990738
"2079","BUSH",2020,"SP12",2,0.592919517308474
"2080","BUSH",2021,"SP12",0.666666667,0.531925968825817
"2081","BUSH",2015,"SP13",1.142857143,0.649088852107525
"2082","BUSH",2016,"SP13",0.444444444,0.555135957896709
"2083","BUSH",2017,"SP13",0.9,0.564113695174456
"2084","BUSH",2018,"SP13",3.111111111,0.540841396898031
"2085","BUSH",2019,"SP13",3.222222222,0.632423207163811
"2086","BUSH",2020,"SP13",1.666666667,0.720840334892273
"2087","BUSH",2021,"SP13",1.5,0.738641142845154
"2088","BUSH",2015,"SP14",3.285714286,0.315148290246725
"2089","BUSH",2016,"SP14",1.555555556,0.227974113076925
"2090","BUSH",2017,"SP14",2.4,0.320668637752533
"2091","BUSH",2018,"SP14",4.555555556,0.401843406260014
"2092","BUSH",2019,"SP14",4.666666667,0.556504234671593
"2093","BUSH",2020,"SP14",0.833333333,0.63081244379282
"2094","BUSH",2021,"SP14",0.5,0.483304303139448
"2095","BUSH",2015,"SP15",1.857142857,0.298572603613138
"2096","BUSH",2016,"SP15",1.222222222,0.185214024037123
"2097","BUSH",2017,"SP15",0.9,0.302094954997301
"2098","BUSH",2018,"SP15",3.555555556,0.346985194832087
"2099","BUSH",2019,"SP15",2.333333333,0.513690885156393
"2100","BUSH",2020,"SP15",5.333333333,0.600289665162563
"2101","BUSH",2021,"SP15",1.25,0.64049443602562
"2102","CAKI",2015,"SP 1",0,0.472247632841269
"2103","CAKI",2016,"SP 1",0,0.425146870315075
"2104","CAKI",2017,"SP 1",0,0.462808847427368
"2105","CAKI",2018,"SP 1",0,0.49446461101373
"2106","CAKI",2019,"SP 1",0,0.576149190465609
"2107","CAKI",2020,"SP 1",0,0.61156177520752
"2108","CAKI",2021,"SP 1",0,0.5982576161623
"2109","CAKI",2015,"SP 2",0,0.303836221496264
"2110","CAKI",2016,"SP 2",0,0.2828612079223
"2111","CAKI",2017,"SP 2",0,0.418603748083115
"2112","CAKI",2018,"SP 2",0,0.403823713461558
"2113","CAKI",2019,"SP 2",0,0.492479731639226
"2114","CAKI",2020,"SP 2",0,0.484864701827367
"2115","CAKI",2021,"SP 2",0,0.475784569978714
"2116","CAKI",2015,"SP 3",0,0.662445094850328
"2117","CAKI",2016,"SP 3",0,0.636958989832136
"2118","CAKI",2017,"SP 3",0,0.663753641976251
"2119","CAKI",2018,"SP 3",0,0.700142429934608
"2120","CAKI",2019,"SP 3",0,0.76611825492647
"2121","CAKI",2020,"SP 3",0,0.717956999937693
"2122","CAKI",2021,"SP 3",0,0.754809988869561
"2123","CAKI",2015,"SP 4",0,0.594792048136393
"2124","CAKI",2016,"SP 4",0,0.599809889992078
"2125","CAKI",2017,"SP 4",0,0.623400549093882
"2126","CAKI",2018,"SP 4",0,0.61502264936765
"2127","CAKI",2019,"SP 4",0,0.643382440010707
"2128","CAKI",2020,"SP 4",0,0.640267789363861
"2129","CAKI",2021,"SP 4",0,0.656527757644653
"2130","CAKI",2015,"SP 5",0,0.634882900449965
"2131","CAKI",2016,"SP 5",0,0.630395180649228
"2132","CAKI",2017,"SP 5",0,0.657420270972782
"2133","CAKI",2018,"SP 5",0,0.688334743181864
"2134","CAKI",2019,"SP 5",0,0.737687865893046
"2135","CAKI",2020,"SP 5",0,0.726177553335826
"2136","CAKI",2021,"SP 5",0,0.757180624537998
"2137","CAKI",2015,"SP 6",0,0.731305353343487
"2138","CAKI",2016,"SP 6",0,0.712951518595219
"2139","CAKI",2017,"SP 6",0,0.707970306277275
"2140","CAKI",2018,"SP 6",0,0.722678638994694
"2141","CAKI",2019,"SP 6",0,0.75960598140955
"2142","CAKI",2020,"SP 6",0,0.736198239028454
"2143","CAKI",2021,"SP 6",0,0.738434180617332
"2144","CAKI",2015,"SP 7",0,0.490510530769825
"2145","CAKI",2016,"SP 7",0,0.513803558424115
"2146","CAKI",2017,"SP 7",0,0.640396930277348
"2147","CAKI",2018,"SP 7",0,0.658727157860994
"2148","CAKI",2019,"SP 7",0,0.739853009581566
"2149","CAKI",2020,"SP 7",0,0.712478503584862
"2150","CAKI",2021,"SP 7",0,0.713356487452984
"2151","CAKI",2015,"SP 8",0,0.707164987921715
"2152","CAKI",2016,"SP 8",0,0.710060365498066
"2153","CAKI",2017,"SP 8",0,0.742030665278435
"2154","CAKI",2018,"SP 8",0,0.727503538131714
"2155","CAKI",2019,"SP 8",0,0.781970836222172
"2156","CAKI",2020,"SP 8",0,0.756691783666611
"2157","CAKI",2021,"SP 8",0,0.771726012229919
"2158","CAKI",2015,"SP 9",0,0.78377710448371
"2159","CAKI",2016,"SP 9",0,0.792719211843279
"2160","CAKI",2017,"SP 9",0,0.73782800965839
"2161","CAKI",2018,"SP 9",0,0.752988013956282
"2162","CAKI",2019,"SP 9",0,0.776026301913791
"2163","CAKI",2020,"SP 9",0,0.702005194293128
"2164","CAKI",2021,"SP 9",0,0.731228801939223
"2165","CAKI",2015,"SP10",0,0.720831116040548
"2166","CAKI",2016,"SP10",0,0.534143918090396
"2167","CAKI",2017,"SP10",0,0.337841095195876
"2168","CAKI",2018,"SP10",0,0.541593697335985
"2169","CAKI",2019,"SP10",0,0.569191012117598
"2170","CAKI",2020,"SP10",0,0.684001869625515
"2171","CAKI",2021,"SP10",0,0.760730882485708
"2172","CAKI",2015,"SP11",0,0.300059428438544
"2173","CAKI",2016,"SP11",0,0.184461863711476
"2174","CAKI",2017,"SP11",0,0.311431018635631
"2175","CAKI",2018,"SP11",0,0.257720094174147
"2176","CAKI",2019,"SP11",0,0.402044281363487
"2177","CAKI",2020,"SP11",0,0.509907905012369
"2178","CAKI",2021,"SP11",0,0.472394000738859
"2179","CAKI",2015,"SP12",0,0.681866355240345
"2180","CAKI",2016,"SP12",0,0.632890079170465
"2181","CAKI",2017,"SP12",0,0.588656831532717
"2182","CAKI",2018,"SP12",0,0.427756233140826
"2183","CAKI",2019,"SP12",0,0.541210561990738
"2184","CAKI",2020,"SP12",0,0.592919517308474
"2185","CAKI",2021,"SP12",0,0.531925968825817
"2186","CAKI",2015,"SP13",0,0.649088852107525
"2187","CAKI",2016,"SP13",0,0.555135957896709
"2188","CAKI",2017,"SP13",0,0.564113695174456
"2189","CAKI",2018,"SP13",0,0.540841396898031
"2190","CAKI",2019,"SP13",0,0.632423207163811
"2191","CAKI",2020,"SP13",0,0.720840334892273
"2192","CAKI",2021,"SP13",0,0.738641142845154
"2193","CAKI",2015,"SP14",0,0.315148290246725
"2194","CAKI",2016,"SP14",0,0.227974113076925
"2195","CAKI",2017,"SP14",0,0.320668637752533
"2196","CAKI",2018,"SP14",0,0.401843406260014
"2197","CAKI",2019,"SP14",0,0.556504234671593
"2198","CAKI",2020,"SP14",0,0.63081244379282
"2199","CAKI",2021,"SP14",0,0.483304303139448
"2200","CAKI",2015,"SP15",0,0.298572603613138
"2201","CAKI",2016,"SP15",0,0.185214024037123
"2202","CAKI",2017,"SP15",0.1,0.302094954997301
"2203","CAKI",2018,"SP15",0,0.346985194832087
"2204","CAKI",2019,"SP15",0,0.513690885156393
"2205","CAKI",2020,"SP15",0,0.600289665162563
"2206","CAKI",2021,"SP15",0,0.64049443602562
"2207","CALT",2015,"SP 1",0.285714286,0.472247632841269
"2208","CALT",2016,"SP 1",0,0.425146870315075
"2209","CALT",2017,"SP 1",0.1,0.462808847427368
"2210","CALT",2018,"SP 1",0,0.49446461101373
"2211","CALT",2019,"SP 1",0.333333333,0.576149190465609
"2212","CALT",2020,"SP 1",0,0.61156177520752
"2213","CALT",2021,"SP 1",0,0.5982576161623
"2214","CALT",2015,"SP 2",0,0.303836221496264
"2215","CALT",2016,"SP 2",0.444444444,0.2828612079223
"2216","CALT",2017,"SP 2",0.2,0.418603748083115
"2217","CALT",2018,"SP 2",0,0.403823713461558
"2218","CALT",2019,"SP 2",0,0.492479731639226
"2219","CALT",2020,"SP 2",0.166666667,0.484864701827367
"2220","CALT",2021,"SP 2",0.25,0.475784569978714
"2221","CALT",2015,"SP 3",0,0.662445094850328
"2222","CALT",2016,"SP 3",0,0.636958989832136
"2223","CALT",2017,"SP 3",0,0.663753641976251
"2224","CALT",2018,"SP 3",0,0.700142429934608
"2225","CALT",2019,"SP 3",0,0.76611825492647
"2226","CALT",2020,"SP 3",0,0.717956999937693
"2227","CALT",2021,"SP 3",0,0.754809988869561
"2228","CALT",2015,"SP 4",0,0.594792048136393
"2229","CALT",2016,"SP 4",0,0.599809889992078
"2230","CALT",2017,"SP 4",0.1,0.623400549093882
"2231","CALT",2018,"SP 4",0,0.61502264936765
"2232","CALT",2019,"SP 4",0,0.643382440010707
"2233","CALT",2020,"SP 4",0,0.640267789363861
"2234","CALT",2021,"SP 4",0,0.656527757644653
"2235","CALT",2015,"SP 5",0,0.634882900449965
"2236","CALT",2016,"SP 5",0.111111111,0.630395180649228
"2237","CALT",2017,"SP 5",0.2,0.657420270972782
"2238","CALT",2018,"SP 5",0,0.688334743181864
"2239","CALT",2019,"SP 5",0,0.737687865893046
"2240","CALT",2020,"SP 5",0,0.726177553335826
"2241","CALT",2021,"SP 5",0.25,0.757180624537998
"2242","CALT",2015,"SP 6",0,0.731305353343487
"2243","CALT",2016,"SP 6",0.111111111,0.712951518595219
"2244","CALT",2017,"SP 6",0.4,0.707970306277275
"2245","CALT",2018,"SP 6",0,0.722678638994694
"2246","CALT",2019,"SP 6",0,0.75960598140955
"2247","CALT",2020,"SP 6",0,0.736198239028454
"2248","CALT",2021,"SP 6",0,0.738434180617332
"2249","CALT",2015,"SP 7",0,0.490510530769825
"2250","CALT",2016,"SP 7",0,0.513803558424115
"2251","CALT",2017,"SP 7",0,0.640396930277348
"2252","CALT",2018,"SP 7",0,0.658727157860994
"2253","CALT",2019,"SP 7",0,0.739853009581566
"2254","CALT",2020,"SP 7",0,0.712478503584862
"2255","CALT",2021,"SP 7",0,0.713356487452984
"2256","CALT",2015,"SP 8",0,0.707164987921715
"2257","CALT",2016,"SP 8",0.222222222,0.710060365498066
"2258","CALT",2017,"SP 8",0.2,0.742030665278435
"2259","CALT",2018,"SP 8",0.111111111,0.727503538131714
"2260","CALT",2019,"SP 8",0.222222222,0.781970836222172
"2261","CALT",2020,"SP 8",0,0.756691783666611
"2262","CALT",2021,"SP 8",0,0.771726012229919
"2263","CALT",2015,"SP 9",0,0.78377710448371
"2264","CALT",2016,"SP 9",0,0.792719211843279
"2265","CALT",2017,"SP 9",0.2,0.73782800965839
"2266","CALT",2018,"SP 9",0,0.752988013956282
"2267","CALT",2019,"SP 9",0,0.776026301913791
"2268","CALT",2020,"SP 9",0,0.702005194293128
"2269","CALT",2021,"SP 9",0,0.731228801939223
"2270","CALT",2015,"SP10",0,0.720831116040548
"2271","CALT",2016,"SP10",0,0.534143918090396
"2272","CALT",2017,"SP10",0,0.337841095195876
"2273","CALT",2018,"SP10",0.111111111,0.541593697335985
"2274","CALT",2019,"SP10",0,0.569191012117598
"2275","CALT",2020,"SP10",0,0.684001869625515
"2276","CALT",2021,"SP10",0,0.760730882485708
"2277","CALT",2015,"SP11",0,0.300059428438544
"2278","CALT",2016,"SP11",0,0.184461863711476
"2279","CALT",2017,"SP11",0,0.311431018635631
"2280","CALT",2018,"SP11",0.111111111,0.257720094174147
"2281","CALT",2019,"SP11",0,0.402044281363487
"2282","CALT",2020,"SP11",0,0.509907905012369
"2283","CALT",2021,"SP11",0,0.472394000738859
"2284","CALT",2015,"SP12",0,0.681866355240345
"2285","CALT",2016,"SP12",0,0.632890079170465
"2286","CALT",2017,"SP12",0,0.588656831532717
"2287","CALT",2018,"SP12",0.222222222,0.427756233140826
"2288","CALT",2019,"SP12",0.111111111,0.541210561990738
"2289","CALT",2020,"SP12",0,0.592919517308474
"2290","CALT",2021,"SP12",0,0.531925968825817
"2291","CALT",2015,"SP13",0,0.649088852107525
"2292","CALT",2016,"SP13",0.333333333,0.555135957896709
"2293","CALT",2017,"SP13",0.1,0.564113695174456
"2294","CALT",2018,"SP13",0.111111111,0.540841396898031
"2295","CALT",2019,"SP13",0.111111111,0.632423207163811
"2296","CALT",2020,"SP13",0,0.720840334892273
"2297","CALT",2021,"SP13",0,0.738641142845154
"2298","CALT",2015,"SP14",0,0.315148290246725
"2299","CALT",2016,"SP14",0,0.227974113076925
"2300","CALT",2017,"SP14",0,0.320668637752533
"2301","CALT",2018,"SP14",0,0.401843406260014
"2302","CALT",2019,"SP14",0.222222222,0.556504234671593
"2303","CALT",2020,"SP14",0,0.63081244379282
"2304","CALT",2021,"SP14",0,0.483304303139448
"2305","CALT",2015,"SP15",0,0.298572603613138
"2306","CALT",2016,"SP15",0.444444444,0.185214024037123
"2307","CALT",2017,"SP15",0.4,0.302094954997301
"2308","CALT",2018,"SP15",0.222222222,0.346985194832087
"2309","CALT",2019,"SP15",1.222222222,0.513690885156393
"2310","CALT",2020,"SP15",0,0.600289665162563
"2311","CALT",2021,"SP15",0,0.64049443602562
"2312","CAQU",2015,"SP 1",0,0.472247632841269
"2313","CAQU",2016,"SP 1",0.222222222,0.425146870315075
"2314","CAQU",2017,"SP 1",0,0.462808847427368
"2315","CAQU",2018,"SP 1",0,0.49446461101373
"2316","CAQU",2019,"SP 1",0,0.576149190465609
"2317","CAQU",2020,"SP 1",0,0.61156177520752
"2318","CAQU",2021,"SP 1",0,0.5982576161623
"2319","CAQU",2015,"SP 2",0,0.303836221496264
"2320","CAQU",2016,"SP 2",0.777777778,0.2828612079223
"2321","CAQU",2017,"SP 2",0,0.418603748083115
"2322","CAQU",2018,"SP 2",0,0.403823713461558
"2323","CAQU",2019,"SP 2",0.222222222,0.492479731639226
"2324","CAQU",2020,"SP 2",0,0.484864701827367
"2325","CAQU",2021,"SP 2",0.5,0.475784569978714
"2326","CAQU",2015,"SP 3",0,0.662445094850328
"2327","CAQU",2016,"SP 3",0,0.636958989832136
"2328","CAQU",2017,"SP 3",0,0.663753641976251
"2329","CAQU",2018,"SP 3",0,0.700142429934608
"2330","CAQU",2019,"SP 3",0,0.76611825492647
"2331","CAQU",2020,"SP 3",0,0.717956999937693
"2332","CAQU",2021,"SP 3",0,0.754809988869561
"2333","CAQU",2015,"SP 4",0.285714286,0.594792048136393
"2334","CAQU",2016,"SP 4",0,0.599809889992078
"2335","CAQU",2017,"SP 4",0.1,0.623400549093882
"2336","CAQU",2018,"SP 4",0,0.61502264936765
"2337","CAQU",2019,"SP 4",0,0.643382440010707
"2338","CAQU",2020,"SP 4",0,0.640267789363861
"2339","CAQU",2021,"SP 4",0,0.656527757644653
"2340","CAQU",2015,"SP 5",0,0.634882900449965
"2341","CAQU",2016,"SP 5",0,0.630395180649228
"2342","CAQU",2017,"SP 5",0,0.657420270972782
"2343","CAQU",2018,"SP 5",0,0.688334743181864
"2344","CAQU",2019,"SP 5",0,0.737687865893046
"2345","CAQU",2020,"SP 5",0,0.726177553335826
"2346","CAQU",2021,"SP 5",0,0.757180624537998
"2347","CAQU",2015,"SP 6",0,0.731305353343487
"2348","CAQU",2016,"SP 6",0,0.712951518595219
"2349","CAQU",2017,"SP 6",0,0.707970306277275
"2350","CAQU",2018,"SP 6",0,0.722678638994694
"2351","CAQU",2019,"SP 6",0,0.75960598140955
"2352","CAQU",2020,"SP 6",0,0.736198239028454
"2353","CAQU",2021,"SP 6",0,0.738434180617332
"2354","CAQU",2015,"SP 7",0,0.490510530769825
"2355","CAQU",2016,"SP 7",0,0.513803558424115
"2356","CAQU",2017,"SP 7",0,0.640396930277348
"2357","CAQU",2018,"SP 7",0,0.658727157860994
"2358","CAQU",2019,"SP 7",0,0.739853009581566
"2359","CAQU",2020,"SP 7",0,0.712478503584862
"2360","CAQU",2021,"SP 7",0,0.713356487452984
"2361","CAQU",2015,"SP 8",0,0.707164987921715
"2362","CAQU",2016,"SP 8",0,0.710060365498066
"2363","CAQU",2017,"SP 8",0,0.742030665278435
"2364","CAQU",2018,"SP 8",0,0.727503538131714
"2365","CAQU",2019,"SP 8",0,0.781970836222172
"2366","CAQU",2020,"SP 8",0,0.756691783666611
"2367","CAQU",2021,"SP 8",0,0.771726012229919
"2368","CAQU",2015,"SP 9",0,0.78377710448371
"2369","CAQU",2016,"SP 9",0,0.792719211843279
"2370","CAQU",2017,"SP 9",0,0.73782800965839
"2371","CAQU",2018,"SP 9",0,0.752988013956282
"2372","CAQU",2019,"SP 9",0,0.776026301913791
"2373","CAQU",2020,"SP 9",0,0.702005194293128
"2374","CAQU",2021,"SP 9",0,0.731228801939223
"2375","CAQU",2015,"SP10",0,0.720831116040548
"2376","CAQU",2016,"SP10",0,0.534143918090396
"2377","CAQU",2017,"SP10",0,0.337841095195876
"2378","CAQU",2018,"SP10",0,0.541593697335985
"2379","CAQU",2019,"SP10",0,0.569191012117598
"2380","CAQU",2020,"SP10",0,0.684001869625515
"2381","CAQU",2021,"SP10",0,0.760730882485708
"2382","CAQU",2015,"SP11",0,0.300059428438544
"2383","CAQU",2016,"SP11",0,0.184461863711476
"2384","CAQU",2017,"SP11",0,0.311431018635631
"2385","CAQU",2018,"SP11",0,0.257720094174147
"2386","CAQU",2019,"SP11",0.444444444,0.402044281363487
"2387","CAQU",2020,"SP11",0,0.509907905012369
"2388","CAQU",2021,"SP11",0,0.472394000738859
"2389","CAQU",2015,"SP12",0,0.681866355240345
"2390","CAQU",2016,"SP12",0,0.632890079170465
"2391","CAQU",2017,"SP12",0,0.588656831532717
"2392","CAQU",2018,"SP12",0,0.427756233140826
"2393","CAQU",2019,"SP12",0,0.541210561990738
"2394","CAQU",2020,"SP12",0,0.592919517308474
"2395","CAQU",2021,"SP12",0,0.531925968825817
"2396","CAQU",2015,"SP13",0,0.649088852107525
"2397","CAQU",2016,"SP13",0,0.555135957896709
"2398","CAQU",2017,"SP13",0,0.564113695174456
"2399","CAQU",2018,"SP13",0.555555556,0.540841396898031
"2400","CAQU",2019,"SP13",0,0.632423207163811
"2401","CAQU",2020,"SP13",0.333333333,0.720840334892273
"2402","CAQU",2021,"SP13",0,0.738641142845154
"2403","CAQU",2015,"SP14",0,0.315148290246725
"2404","CAQU",2016,"SP14",0,0.227974113076925
"2405","CAQU",2017,"SP14",0,0.320668637752533
"2406","CAQU",2018,"SP14",0.444444444,0.401843406260014
"2407","CAQU",2019,"SP14",0.111111111,0.556504234671593
"2408","CAQU",2020,"SP14",0,0.63081244379282
"2409","CAQU",2021,"SP14",0,0.483304303139448
"2410","CAQU",2015,"SP15",0.142857143,0.298572603613138
"2411","CAQU",2016,"SP15",0.222222222,0.185214024037123
"2412","CAQU",2017,"SP15",0.1,0.302094954997301
"2413","CAQU",2018,"SP15",0.444444444,0.346985194832087
"2414","CAQU",2019,"SP15",0.555555556,0.513690885156393
"2415","CAQU",2020,"SP15",0.5,0.600289665162563
"2416","CAQU",2021,"SP15",1,0.64049443602562
"2417","CASJ",2015,"SP 1",0,0.472247632841269
"2418","CASJ",2016,"SP 1",0.222222222,0.425146870315075
"2419","CASJ",2017,"SP 1",0.1,0.462808847427368
"2420","CASJ",2018,"SP 1",0,0.49446461101373
"2421","CASJ",2019,"SP 1",0.111111111,0.576149190465609
"2422","CASJ",2020,"SP 1",0,0.61156177520752
"2423","CASJ",2021,"SP 1",0,0.5982576161623
"2424","CASJ",2015,"SP 2",0.142857143,0.303836221496264
"2425","CASJ",2016,"SP 2",0,0.2828612079223
"2426","CASJ",2017,"SP 2",0.1,0.418603748083115
"2427","CASJ",2018,"SP 2",0,0.403823713461558
"2428","CASJ",2019,"SP 2",0,0.492479731639226
"2429","CASJ",2020,"SP 2",0,0.484864701827367
"2430","CASJ",2021,"SP 2",0.25,0.475784569978714
"2431","CASJ",2015,"SP 3",0,0.662445094850328
"2432","CASJ",2016,"SP 3",0,0.636958989832136
"2433","CASJ",2017,"SP 3",0,0.663753641976251
"2434","CASJ",2018,"SP 3",0,0.700142429934608
"2435","CASJ",2019,"SP 3",0,0.76611825492647
"2436","CASJ",2020,"SP 3",0,0.717956999937693
"2437","CASJ",2021,"SP 3",0,0.754809988869561
"2438","CASJ",2015,"SP 4",0,0.594792048136393
"2439","CASJ",2016,"SP 4",0.333333333,0.599809889992078
"2440","CASJ",2017,"SP 4",0.1,0.623400549093882
"2441","CASJ",2018,"SP 4",0.111111111,0.61502264936765
"2442","CASJ",2019,"SP 4",0.111111111,0.643382440010707
"2443","CASJ",2020,"SP 4",0.166666667,0.640267789363861
"2444","CASJ",2021,"SP 4",0.25,0.656527757644653
"2445","CASJ",2015,"SP 5",0.142857143,0.634882900449965
"2446","CASJ",2016,"SP 5",0.222222222,0.630395180649228
"2447","CASJ",2017,"SP 5",0.1,0.657420270972782
"2448","CASJ",2018,"SP 5",0,0.688334743181864
"2449","CASJ",2019,"SP 5",0,0.737687865893046
"2450","CASJ",2020,"SP 5",0,0.726177553335826
"2451","CASJ",2021,"SP 5",0,0.757180624537998
"2452","CASJ",2015,"SP 6",0,0.731305353343487
"2453","CASJ",2016,"SP 6",0,0.712951518595219
"2454","CASJ",2017,"SP 6",0,0.707970306277275
"2455","CASJ",2018,"SP 6",0.111111111,0.722678638994694
"2456","CASJ",2019,"SP 6",0,0.75960598140955
"2457","CASJ",2020,"SP 6",0,0.736198239028454
"2458","CASJ",2021,"SP 6",0,0.738434180617332
"2459","CASJ",2015,"SP 7",0.285714286,0.490510530769825
"2460","CASJ",2016,"SP 7",0.555555556,0.513803558424115
"2461","CASJ",2017,"SP 7",0.1,0.640396930277348
"2462","CASJ",2018,"SP 7",0.444444444,0.658727157860994
"2463","CASJ",2019,"SP 7",0,0.739853009581566
"2464","CASJ",2020,"SP 7",0,0.712478503584862
"2465","CASJ",2021,"SP 7",0.25,0.713356487452984
"2466","CASJ",2015,"SP 8",0,0.707164987921715
"2467","CASJ",2016,"SP 8",0.222222222,0.710060365498066
"2468","CASJ",2017,"SP 8",0.1,0.742030665278435
"2469","CASJ",2018,"SP 8",0,0.727503538131714
"2470","CASJ",2019,"SP 8",0,0.781970836222172
"2471","CASJ",2020,"SP 8",0,0.756691783666611
"2472","CASJ",2021,"SP 8",0,0.771726012229919
"2473","CASJ",2015,"SP 9",0,0.78377710448371
"2474","CASJ",2016,"SP 9",0,0.792719211843279
"2475","CASJ",2017,"SP 9",0,0.73782800965839
"2476","CASJ",2018,"SP 9",0,0.752988013956282
"2477","CASJ",2019,"SP 9",0,0.776026301913791
"2478","CASJ",2020,"SP 9",0,0.702005194293128
"2479","CASJ",2021,"SP 9",0,0.731228801939223
"2480","CASJ",2015,"SP10",0,0.720831116040548
"2481","CASJ",2016,"SP10",0.111111111,0.534143918090396
"2482","CASJ",2017,"SP10",0,0.337841095195876
"2483","CASJ",2018,"SP10",0,0.541593697335985
"2484","CASJ",2019,"SP10",0,0.569191012117598
"2485","CASJ",2020,"SP10",0,0.684001869625515
"2486","CASJ",2021,"SP10",0,0.760730882485708
"2487","CASJ",2015,"SP11",0,0.300059428438544
"2488","CASJ",2016,"SP11",0,0.184461863711476
"2489","CASJ",2017,"SP11",0,0.311431018635631
"2490","CASJ",2018,"SP11",0,0.257720094174147
"2491","CASJ",2019,"SP11",0,0.402044281363487
"2492","CASJ",2020,"SP11",0.166666667,0.509907905012369
"2493","CASJ",2021,"SP11",0,0.472394000738859
"2494","CASJ",2015,"SP12",0.142857143,0.681866355240345
"2495","CASJ",2016,"SP12",0,0.632890079170465
"2496","CASJ",2017,"SP12",0.1,0.588656831532717
"2497","CASJ",2018,"SP12",0.111111111,0.427756233140826
"2498","CASJ",2019,"SP12",0,0.541210561990738
"2499","CASJ",2020,"SP12",0.166666667,0.592919517308474
"2500","CASJ",2021,"SP12",0,0.531925968825817
"2501","CASJ",2015,"SP13",0.142857143,0.649088852107525
"2502","CASJ",2016,"SP13",0,0.555135957896709
"2503","CASJ",2017,"SP13",0.1,0.564113695174456
"2504","CASJ",2018,"SP13",0,0.540841396898031
"2505","CASJ",2019,"SP13",0,0.632423207163811
"2506","CASJ",2020,"SP13",0,0.720840334892273
"2507","CASJ",2021,"SP13",0.25,0.738641142845154
"2508","CASJ",2015,"SP14",0.285714286,0.315148290246725
"2509","CASJ",2016,"SP14",0.777777778,0.227974113076925
"2510","CASJ",2017,"SP14",0.1,0.320668637752533
"2511","CASJ",2018,"SP14",0.111111111,0.401843406260014
"2512","CASJ",2019,"SP14",0,0.556504234671593
"2513","CASJ",2020,"SP14",0,0.63081244379282
"2514","CASJ",2021,"SP14",0.25,0.483304303139448
"2515","CASJ",2015,"SP15",0.285714286,0.298572603613138
"2516","CASJ",2016,"SP15",0.444444444,0.185214024037123
"2517","CASJ",2017,"SP15",0.4,0.302094954997301
"2518","CASJ",2018,"SP15",0.222222222,0.346985194832087
"2519","CASJ",2019,"SP15",0,0.513690885156393
"2520","CASJ",2020,"SP15",0.5,0.600289665162563
"2521","CASJ",2021,"SP15",0.25,0.64049443602562
"2522","CATH",2015,"SP 1",0,0.472247632841269
"2523","CATH",2016,"SP 1",0,0.425146870315075
"2524","CATH",2017,"SP 1",0,0.462808847427368
"2525","CATH",2018,"SP 1",0.111111111,0.49446461101373
"2526","CATH",2019,"SP 1",0.111111111,0.576149190465609
"2527","CATH",2020,"SP 1",0.166666667,0.61156177520752
"2528","CATH",2021,"SP 1",0.5,0.5982576161623
"2529","CATH",2015,"SP 2",0.142857143,0.303836221496264
